english,indo,english_matches,indo_matches
"this small, fat bird has red eyebrows, black superciliaries and an orange molar strip","burung kecil dan gemuk ini memiliki alis merah, gigi superciliary hitam, dan garis geraham oranye",['superciliaries'],['superciliary']
"this bird has a brown body, black superciliary, and short pointy bill.","burung ini mempunyai badan berwarna coklat, superciliary berwarna hitam, dan paruh pendek dan runcing.",['superciliary'],['superciliary']
"this bird has a yellow belly, gray breast, and black superciliary.","burung ini memiliki perut berwarna kuning, dada berwarna abu-abu, dan superciliary berwarna hitam.",['superciliary'],['superciliary']
"a small, light brown bird with black wings, light brown crown, black superciliaries, and a short bill.","burung kecil berwarna coklat muda dengan sayap hitam, mahkota coklat muda, superciliary hitam, dan paruh pendek.",['superciliaries'],['superciliary']
"this bird has primarily brown and gray plumage, with a yellow abdomen, black superciliary, and brown crest.","burung ini memiliki bulu utama berwarna coklat dan abu-abu, dengan perut kuning, superciliary hitam, dan jambul coklat.",['superciliary'],['superciliary']
"this bird has a peach crown, a black supercilary, peach throat and breast and belly, as well as grey wings with yellow inner rectrices.","burung ini memiliki mahkota buah persik, supercilary hitam, tenggorokan dan dada serta perut buah persik, serta sayap abu-abu dengan inner rectrices berwarna kuning.",['supercilary'],['supercilary']
"this bird has a light yellow abdomen, a red throat, back, and crown, a black superciliary, and grey wings and tail.","burung ini memiliki perut berwarna kuning muda, tenggorokan, punggung, dan mahkota berwarna merah, superciliary berwarna hitam, serta sayap dan ekor berwarna abu-abu.",['superciliary'],['superciliary']
"this little bird has a yellow belly and breast, with an orange crown and neck with a black superciliary.","Burung kecil ini memiliki perut dan dada berwarna kuning, dengan mahkota dan leher berwarna oranye dengan superciliary berwarna hitam.",['superciliary'],['superciliary']
"this small, colorful bird with a crested crown, has a light red head and neck, a black supercillary, gray back and wings, a yellow belly, and bright yellow on the tip of its tail.","Burung kecil berwarna-warni dengan mahkota jambul ini, memiliki kepala dan leher berwarna merah muda, supercillary berwarna hitam, punggung dan sayap berwarna abu-abu, perut berwarna kuning, dan ujung ekornya berwarna kuning cerah.",['supercillary'],['supercillary']
"a bird with a brown crown, black eyes and superciliary, a brown throat and breast which fades to a yellow belly, and bright yellow inner rectrices.","burung dengan mahkota berwarna coklat, mata dan alis berwarna hitam, tenggorokan dan dada berwarna coklat yang perutnya memudar menjadi kuning, dan inner rectrices berwarna kuning cerah.",['superciliary'],[]
"a small, puffy, white bird white a light brown crown, black superciliaries and black wings.","burung kecil, menggembung, berwarna putih, mahkota berwarna putih, coklat muda, superciliary hitam, dan sayap hitam.",['superciliaries'],['superciliary']
"this small bird with grey breast and belly. having a grey crown and a black superciliary. a uppertail covert a bright red, and a yellow inner, outer recticles.","burung kecil dengan dada dan perut berwarna abu-abu ini. memiliki mahkota abu-abu dan superciliary hitam. ekor atas bulu penutup berwarna merah cerah, dan inner rectrices berwarna kuning.",['superciliary'],['superciliary']
"this bird has a yellow belly, brown breast, and black superciliary.","burung ini memiliki perut berwarna kuning, dada berwarna coklat, dan superciliary berwarna hitam.",['superciliary'],['superciliary']
this tan colored bird has a distinctive head with feathers sticking out rather than down and a short pointed gray beak and black supercillery.,Burung berwarna coklat ini memiliki kepala yang khas dengan bulu yang mencuat bukan ke bawah dan paruh pendek berwarna abu-abu dan superciliary berwarna hitam.,['supercillery'],['superciliary']
"this bird has a brown body, black superciliary, and pointy crown.","burung ini memiliki tubuh berwarna coklat, superciliary berwarna hitam, dan mahkota yang runcing.",['superciliary'],['superciliary']
a brown bird with a black superciliary and a short pointy black beak and white undertail coverts is sitting on a branch.,seekor burung coklat dengan superciliary hitam dan paruh hitam pendek runcing dan bulu ekor putih sedang duduk di dahan.,['superciliary'],['superciliary']
this bird has a gray belly and breast with a brown crown and black superciliary.,burung ini memiliki perut dan dada berwarna abu-abu dengan mahkota berwarna coklat dan superciliary berwarna hitam.,['superciliary'],['superciliary']
"a tan bird with a black eye and superciliary, yellow abdomen, and bright yellow inner rectrices.","burung berwarna coklat dengan mata hitam dan superciliary, perut kuning, dan inner rectrices berwarna kuning cerah.",['superciliary'],['superciliary']
a small bird with black superciliary and a long brown crown.,seekor burung kecil dengan superciliary hitam dan mahkota panjang berwarna coklat.,['superciliary'],['superciliary']
this bird has a white belly and breast with a tan crown and black superciliary.,burung ini memiliki perut dan dada berwarna putih dengan mahkota berwarna coklat dan superciliary berwarna hitam.,['superciliary'],['superciliary']
this particular bird has brown covarts and a head and a black superciliary,burung ini memiliki kovart berwarna coklat dan kepala serta superciliary berwarna hitam,['superciliary'],['superciliary']
"this bird has a curved black bill, a black superciliary, and a light brown crown.","burung ini memiliki paruh berwarna hitam melengkung, superciliary berwarna hitam, dan mahkota berwarna coklat muda.",['superciliary'],['superciliary']
"a medium sized bird, with a yellow belly, black superciliary, white undertail covers, and a spiked crown.","burung berukuran sedang, dengan perut kuning, superciliary hitam, penutup ekor bawah berwarna putih, dan mahkota berduri.",['superciliary'],['superciliary']
this bird is mostly brown with a black superciliary and white primary.,burung ini sebagian besar berwarna coklat dengan superciliary berwarna hitam dan bulu primer berwarna putih.,['superciliary'],['superciliary']
a fat bird with a swept back brown crown white superciliary and yellow breast.,"seekor burung gemuk dengan mahkota berwarna coklat, superciliary putih dan dada kuning.",['superciliary'],['superciliary']
"this is a small bird with a black superciliary, yellow bellow and a brown and grey back with bright yellow on the end of its tail.","Ini adalah burung kecil dengan superciliary berwarna hitam, bagian bawah berwarna kuning, dan punggung berwarna coklat dan abu-abu dengan warna kuning cerah di ujung ekornya.",['superciliary'],['superciliary']
a bird with black superciliary and pointy brown crown with a yellow belly.,burung dengan superciliary berwarna hitam dan mahkota runcing berwarna coklat dengan perut berwarna kuning.,['superciliary'],['superciliary']
an orange bird with reddish orange crown and black superciliary,burung berwarna jingga dengan mahkota jingga kemerahan dan superciliary berwarna hitam,['superciliary'],['superciliary']
"this bird has a black superciliary, tiny bill, and a light brown crown.","burung ini memiliki superciliary berwarna hitam, paruh kecil, dan mahkota berwarna coklat muda.",['superciliary'],['superciliary']
"this bird has a black superciliary, brown crown, and short pointy bill.","burung ini memiliki superciliary berwarna hitam, mahkota berwarna coklat, dan paruh pendek dan runcing.",['superciliary'],['superciliary']
"this bird has a short black bill, a light brown head and breast, and a black superciliary and primaries.","burung ini memiliki paruh pendek berwarna hitam, kepala dan dada berwarna coklat muda, serta superciliary dan bulu primer berwarna hitam.",['superciliary'],['superciliary']
this bird has a light brown crown with black superciliary and yellow abdomen.,burung ini memiliki mahkota berwarna coklat muda dengan superciliary berwarna hitam dan perut berwarna kuning.,['superciliary'],['superciliary']
"bird with gray beak, black eye, crown, and white throat, and gray tarsus and black feet, eye and crown, and black and white superciliary","burung dengan paruh abu-abu, mata hitam, mahkota, dan tenggorokan putih, dan tarsus abu-abu dan kaki hitam, mata dan mahkota, serta superciliary hitam putih",['superciliary'],['superciliary']
"this bird has yellow superciliary, a thin sharp beak and white eye rings.","burung ini memiliki superciliary berwarna kuning, paruh tipis tajam, dan cincin mata berwarna putih.",['superciliary'],['superciliary']
"this bird has a short black bill, a white superciliary, and a black and white spotted crown.","burung ini mempunyai paruh pendek berwarna hitam, superciliary berwarna putih, dan mahkota berbintik hitam putih.",['superciliary'],['superciliary']
"a small bird with white and black spotted breast, black wings, black superciliaries, and a short gray bill.","burung kecil dengan dada berbintik putih dan hitam, sayap hitam, superciliary hitam, dan paruh pendek berwarna abu-abu.",['superciliaries'],['superciliary']
"this colorful bird has a bright orange crown, a superciliary, a white cheek patch and a black tarsus & feet.","burung berwarna-warni ini memiliki mahkota oranye terang, superciliary, pipi putih dan tarsus & kaki hitam.",['superciliary'],['superciliary']
"this bird has a black belly, wings, and back, a red crown, white head, and black superciliary and malar stripe.","burung ini memiliki perut, sayap, dan punggung berwarna hitam, mahkota berwarna merah, kepala berwarna putih, serta garis superciliary dan malar berwarna hitam.",['superciliary'],['superciliary']
a medium bird with a bright red crown and black nape and superciliary with a white throat and black breast and side,burung berukuran sedang dengan mahkota merah cerah dan tengkuk hitam serta superciliary dengan tenggorokan putih dan dada serta samping berwarna hitam,['superciliary'],['superciliary']
